feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,outlier
3.6378071,4.486422,-0.5213931,1.8355949,-2.5237768,-1.3724574,-2.938299,0.9267693,-0.44361654,0.20063788,-1.5692817,-0.20719345,-0.8397479,-0.25388896,-1.2107424,0.35320687,1.0422665,-0.44281554,1.0230839,0.11189354,-0.6790274,-0.38903916,-0.56089693,0.19302365,-0.1676983,0.28703663,0.3811002,-0.8160598,-0.058174808,-0.43739906,-0.18214372,0.49325252,-0.019786946,-0.0641257,-0.4720652,0.4806927,-0.1527089,0.24609919,-0.31608787,0.027797792,0.057304002,-0.02323374,-0.10546453,0.23739016,-0.24613433,0.23338105,0.23134124,-0.080146596,-0.36639947,0.048316244,0.0
4.658081,2.1167915,-2.3859916,0.75765115,0.95166075,-0.9276633,-3.232146,0.94832426,-0.8378388,0.54420847,-0.3586514,0.7766182,-0.027493618,-0.458034,-0.76391876,-0.04108601,-0.55478674,0.26031852,-0.30015954,0.5048538,-0.5038127,-1.0337597,-0.500734,-0.35239774,0.36929393,0.0098200105,-0.34699216,-0.5676302,0.2131014,0.17422657,-0.40557042,0.14865199,-0.09965449,0.18254633,0.19283822,0.65699136,-0.33181468,0.62924784,-0.49984035,-0.6176778,0.25209016,0.012162054,0.1154938,-0.113689005,0.21973188,-0.1905207,0.22870778,-0.5021877,0.026684897,0.28710276,0.0
5.093269,-0.769656,-0.47741324,2.806661,-1.2835916,-0.2436747,-2.0454059,0.23908281,0.7854672,-0.251266,-0.10883096,0.19047125,0.05972299,-1.1905642,0.7957478,0.22953686,-0.6164904,-0.66074485,-0.65347505,-0.41670007,0.55701774,0.35284132,0.69798446,0.08488356,-0.6811286,0.060503412,-0.24636531,1.0058819,-0.53221524,-0.2595634,-0.26708502,-1.4192728,-0.5775984,0.06502251,-0.44615364,-0.08359475,-0.22307922,0.122514986,0.56077045,-0.6544735,0.2917019,0.04396892,-0.1499067,-0.18969756,0.009134348,0.032066435,-0.0071826535,-0.041400865,0.4761361,0.05407853,0.0
4.9458046,-1.3290374,3.0411572,-0.97091806,0.6115909,-1.4223531,1.4170367,-1.2692454,-1.0437282,0.52193743,-0.15804626,-0.5360525,-0.23862924,0.123376526,0.23015606,-1.0802511,-0.35822874,0.5260041,-0.15809156,0.24584731,-0.1396701,-0.1741098,-0.35231385,0.105735146,0.34046012,-0.09183721,-0.4400859,-0.06402935,-0.31711423,-0.25454253,-0.41494995,0.10337546,0.13354404,0.5790877,-0.24649402,0.06914557,0.06362414,0.4088814,0.4625319,-0.046463523,-0.21105315,0.07547972,0.047278408,0.41542011,0.035476584,-0.052549683,0.3233,-0.20386189,-0.24214032,-0.026235372,0.0
2.787193,1.7874157,-0.30608687,-2.0097435,1.4970088,0.7234556,0.5906044,-1.1300205,-2.4370985,-0.6806978,-0.60265875,-0.61396724,-0.821678,-0.79285395,0.0302333,-0.17423122,0.55388963,-0.12285053,-0.60201955,1.1914494,0.2882945,-0.51044995,0.7699884,0.20946388,0.33695638,0.029100485,-0.05312648,0.6717955,-0.13825528,-0.06737288,-0.092473485,0.14650817,0.10019215,-0.1651518,0.053648308,-0.32634097,0.6062638,-0.07639786,0.5965526,-0.104753874,-0.61719817,-0.09892293,0.53232664,0.07045503,-0.41799527,-0.43027246,-0.3221481,0.10225909,-0.065151624,-0.15834068,0.0
4.44733,2.3758125,-1.4892328,0.24892417,0.05756869,0.3663428,-1.705367,0.43332946,-1.0340894,-0.7698701,-1.3219781,0.5625956,-0.35832065,-0.1424123,0.05417224,0.119336694,0.12580083,0.5855123,0.36117354,-0.0075984355,0.5250917,-0.32576522,0.3247681,-1.0546467,-0.3705319,0.06395514,0.45939478,-0.2864109,-0.3737512,-0.4123946,-0.4912798,-0.11791079,-0.120132625,-0.22559547,0.15987648,0.39962384,0.18045709,0.5897851,-0.072087556,0.3845381,0.62648416,0.1772448,-0.55123895,0.37017477,0.6464156,-0.19282271,-0.25098985,-0.1630528,-0.67554843,0.06717189,0.0
3.591508,0.26053664,-1.5953697,0.6934135,-1.0805869,-1.7615929,-3.4082286,0.36153737,0.37208742,-0.47252998,-0.51506984,-0.697741,-0.21426018,-0.5593093,-0.46569777,-0.7029203,-0.032886647,0.3155272,-0.18850456,0.7202192,0.058553368,-0.71165794,-0.074065365,-0.060600866,-0.06509117,0.009185667,-0.24713452,0.080779344,-0.60796016,0.2516992,-0.11843132,-0.32779467,-0.7192806,0.06562693,-0.18366113,-0.11841022,-0.73155874,0.25810552,-0.10769314,-0.21545449,0.23280105,0.28475606,0.06864436,-0.5460508,0.02557846,0.14453654,-0.22975232,-0.32790425,0.20823888,-0.17621775,0.0
5.2958636,0.41503647,0.055409443,3.1255336,-2.4520977,0.2541378,-0.9892493,0.4363157,1.1922638,0.24044698,-2.2872984,0.9558522,-0.14974697,-1.4292374,1.8062968,-0.1487757,-1.1959995,-0.75386953,0.66993976,0.33975026,0.9317448,1.7339313,0.7389238,0.25706565,-1.1469545,1.0041306,0.4676788,0.89347327,0.25673538,-1.4820793,0.60418206,-1.1070241,-0.6501334,0.3908852,0.5706835,-0.16024296,0.79815316,0.18315852,0.4096968,-0.74611115,0.023450905,0.6291386,-0.98504907,0.5900497,-0.09215557,-0.46239904,0.22840962,0.011566604,0.14069544,-0.15690425,0.0
4.440236,3.915755,2.323485,2.5438993,-3.1974375,-0.51852417,-0.27228457,0.054572005,-1.394541,0.8965497,-0.9598804,-0.43411234,-0.28126025,-0.019598067,-0.4869209,-0.13043626,0.6060071,-0.90731025,1.5454618,1.2573787,-0.14018247,0.2802628,0.16782184,0.7095641,0.8649643,-0.1898295,0.42562371,-0.4079153,-0.60197496,-0.4633906,0.42165628,-0.18963203,0.5392423,-0.16638,0.39617738,-0.08257077,-0.46759883,-0.6756614,-0.40641275,-0.31507194,1.3276076,0.003133674,-0.5292719,0.7512678,-0.6394167,0.16767941,-0.24379776,0.28466138,-0.25327978,0.6557116,0.0
5.2772727,-0.37014762,-0.544641,-1.8594269,2.257482,-0.42607024,-1.2262912,0.37547344,-1.2638447,-1.293001,1.7168746,0.77179366,0.3900346,-0.2716401,-0.3908568,0.6372814,-0.0077853813,-0.8317126,-0.4632023,0.58053774,-0.31639478,-0.09068292,-0.20190084,0.5828505,-0.20406973,0.6661867,0.106661685,0.46357578,-0.1757562,-0.32724154,-0.05687356,-0.3765062,-0.09106947,0.2944577,0.045980025,-0.4221605,-0.10677404,0.1967317,0.13749844,-0.22674602,0.23057164,0.0024999627,0.456832,-0.22852841,0.31772754,-0.029504595,-0.31082258,-0.4249982,-0.05911432,0.051040523,0.0
5.709282,-0.8206901,-0.097534455,-1.6794939,2.4327416,-0.54086095,-0.030458337,0.36865488,-0.06375181,-0.9319033,1.2365841,1.7810686,-0.031491492,-0.37800616,0.19293667,0.42905208,-0.052493963,-0.6902993,-0.5607629,-0.071724445,-0.697282,-0.10586249,-0.71294117,0.22817713,-0.17005593,0.33730185,0.30568695,0.9356087,0.6852749,-0.11985502,-0.12684536,0.14649835,-0.20073032,-0.32279786,-0.059487175,-0.43285778,0.45505086,-0.07968142,0.0665437,0.00907198,0.17646621,-0.19153425,0.5315015,0.05792165,0.16938575,0.04755063,-0.092300884,-0.28539562,0.22156979,0.0385836,0.0
5.13548,-0.0610759,5.0844893,1.0499207,-0.82980835,-0.49489176,2.6761246,-0.46916735,-1.5735441,1.9644715,-0.3149024,0.674726,-0.29974204,0.9371095,1.4272138,-0.60511374,0.07559126,-1.3970594,-0.33867663,0.8692395,0.3905387,-0.09556679,0.36605906,0.032744497,0.3582946,-0.8705667,0.8859668,-0.79757327,-0.43413195,0.61998916,0.17484969,0.38296646,0.29003108,-0.20666544,-0.015246384,-0.17498319,-0.36464342,-0.40644962,-1.0315108,-0.21073058,0.10865911,-0.05379905,-0.30635604,0.22445376,0.601608,-0.1742326,-0.16135143,0.75440615,0.030813389,-0.077669986,0.0
-3.1185856,2.7546802,1.9462295,-2.06814,1.1596766,-1.0309114,2.004818,2.922196,1.0973438,0.90741694,-2.2398434,-1.3805856,1.1666477,-0.3575724,1.2752328,0.28262758,0.8293787,0.15633094,-0.5738826,-1.053514,0.10094899,0.4414774,-0.45080933,-0.05940188,-0.43700734,0.23529467,-0.025124814,0.5387565,-0.5561342,0.17546508,-0.47058353,-0.8107023,0.7736068,-0.31633472,-0.16110814,0.1651198,0.05418485,0.53323394,0.042541776,-0.08147375,0.06636376,-0.79994327,0.5596867,0.14273416,-0.61194694,-0.41807547,0.35838318,-0.09468969,-0.056241605,-0.45897028,0.0
5.004082,-1.2419698,3.8941698,0.16346194,-0.2667192,-1.5797195,1.8322996,-1.282859,-0.85743374,1.0893537,-0.35319835,-0.48757726,-0.37225416,0.45577455,0.7120109,-0.8674949,-0.5634499,-0.019579707,-0.37732866,0.08794332,-0.15154693,-0.015476893,-0.39425215,-0.20552935,0.5562027,-0.23892711,-0.12789096,-0.42390585,-0.26480845,-0.001270126,-0.19764295,-0.11687632,0.03111191,0.1330152,-0.09792057,0.14198524,-0.3321459,0.21190888,0.13953105,0.07881336,-0.07221669,0.18410201,-0.22821102,0.41818798,0.21770754,-0.13088085,0.34057784,-0.000552559,0.26479718,0.33534294,0.0
-3.1874635,-0.3024668,2.8757627,-1.2942746,0.33535042,-0.47094357,-0.5547503,-0.48195025,-0.11708834,-1.3539969,-1.3548317,-0.18408968,-0.052151937,-0.28940415,0.41693264,-0.3846574,-0.12144933,0.5809224,-0.49316606,-0.3135533,0.4654428,-0.12250831,-0.074085936,1.062039,0.048567105,-0.2402566,-0.45888114,0.08361898,-0.40543917,-0.33032346,-0.17829415,0.06828084,-0.18054955,-0.6241005,-0.025871834,-0.32433984,-0.19278197,0.4403923,-0.7782599,-0.14813808,0.14693455,0.2065326,0.17613737,-9.207483e-05,-0.33660474,0.0336635,-0.119312145,-0.25520447,0.14309467,-0.31518787,0.0
4.206725,-2.4571965,0.64684254,-2.3594933,2.1381247,-1.192706,-0.14473824,-0.27398694,0.22616814,-0.14224471,0.43564183,-0.19804323,0.5928373,-0.40151307,-0.6534251,-0.57765,-0.21080829,0.8654421,0.36549214,0.13945226,-0.24706733,-0.19094111,-0.6177539,0.4877166,0.1142866,0.37057355,-0.3088815,0.40253612,0.314398,-0.25347498,0.14074071,0.1782846,0.16130944,0.39322615,0.033029594,-0.1953437,0.56069446,0.12755245,0.13678461,-0.18078987,0.22892989,0.2912473,-0.1942971,0.25871134,0.09967459,0.035384502,0.10447396,-0.017860306,-0.44347897,-0.30243683,0.0
4.7833033,1.5912923,2.2222424,-2.4512231,1.211398,-0.45240194,0.11072823,-0.01850688,-2.8604414,-0.723704,0.114051685,-0.34958434,-0.3642742,0.41941684,-0.7096216,-1.1301726,0.041833516,-0.7115629,0.34602052,1.1966246,0.46455306,-0.25694597,0.28491378,0.8468571,0.06299181,-0.4491846,-0.40954039,0.39185888,-0.9317911,-0.4876577,-0.18704434,0.13359195,-0.0024383408,0.5824526,-0.18220726,0.50935614,0.08163614,0.014049399,0.3203709,-0.62823915,-0.4321231,-0.15419692,0.36035737,0.36606517,0.02216818,-0.24023862,0.056003418,-0.1867421,-0.35954958,-0.0995633,0.0
-3.4294755,-3.314461,2.9595735,-1.1827449,-1.1746819,0.0380256,-1.8251565,0.50517946,0.4892622,0.79355484,-0.47340313,0.35745198,-0.89467853,0.68910813,-0.053483676,0.5078919,0.026268069,0.83578664,0.8505682,-0.99615526,0.17928469,0.50639427,0.8186219,0.32851633,0.41288796,0.86784,0.5318851,0.23673958,0.13388167,0.06084354,-0.106973514,-0.07472219,0.28784096,0.21270463,0.25741446,-0.09440023,-0.3159722,0.83076173,-0.49776456,-0.3110284,-0.3422809,-0.06191663,-0.09182568,0.28455785,0.13354132,-0.6272071,0.09507477,-0.61693776,0.27408013,-0.024959864,0.0
5.3689575,-0.59407425,3.8300366,0.8281387,0.1928084,-1.3325366,2.8963084,0.07400326,-1.1859877,1.5211245,-0.5541627,1.36271,-0.052226685,0.762502,1.0300703,-0.616582,0.31981456,-0.93939924,-0.41659132,0.4615603,-0.036944687,0.09506639,0.35061347,-0.46550107,0.27718225,-0.17794491,0.8657851,-0.0035907575,0.29836628,0.51476276,-0.024479505,0.69924325,0.017410392,0.08315869,0.048412457,-0.15454972,-0.16318952,0.33805183,-0.8200036,0.21372025,-0.7369485,-0.015529576,-0.06404362,-0.13116221,-0.044546075,0.05276373,-0.056081947,0.28313747,0.1414852,-0.7225579,0.0
5.3569565,-1.8964922,3.2797813,0.7995892,-0.6505608,-0.9164072,2.3194408,-1.2910248,-0.115602784,1.5129058,-0.3488132,0.30238903,0.8095149,0.53261524,0.8325492,-0.034290034,0.10956319,-0.30301902,-0.95609576,0.3894398,-0.084741585,0.3541952,0.23556466,-0.7111473,-0.12462812,0.33885032,0.37703416,-0.38025507,0.11685699,0.22430538,-0.63732475,0.13924836,0.2995142,-0.008008411,0.08770557,0.3409944,0.113690235,0.28724012,-0.29557016,0.50024,-0.07898024,-0.22342952,-0.34614432,0.12284265,0.037781592,0.412688,0.28735676,0.18611993,-0.02588494,0.023517285,0.0
1.3247472,-2.716647,0.7298273,-3.3428364,0.72019106,0.50882274,-1.0577928,-1.1085764,0.8605992,0.56963414,-0.7835843,-0.59544164,0.27762333,0.052384257,-1.04295,0.3926026,-0.5268436,1.2268913,-0.1850916,0.06974769,0.1061477,0.08350381,-0.57323545,0.07254596,-0.19886212,0.018849269,-0.25678778,-0.19457781,0.051588036,-0.50600374,0.3569423,0.16017804,-0.032861967,0.37431666,-0.2290587,0.18437853,0.2596028,0.19086535,-0.049934015,0.2643376,0.47860655,0.41735166,-0.24732275,0.3784017,-0.10138211,0.5366909,-0.5852587,0.3551647,0.030735428,-0.102553435,0.0
3.9620008,2.2403085,0.4336797,1.7304554,-1.2066232,-0.8742298,-0.3687479,1.349927,-1.1909919,-0.99062335,-0.9904764,-1.0126872,-0.80687106,-0.9237301,0.21591072,-0.7490402,-0.6835717,-0.37841088,0.37283757,0.88650686,-0.54615176,-0.6087701,1.2968097,-0.7349595,-0.6258761,0.3659408,-0.053566393,-0.3614606,-0.6675268,-0.3261442,0.57048213,0.060374927,0.3457105,0.039359007,0.07993027,-0.65030414,0.18476991,0.59279644,0.010761324,0.2823708,0.14598307,-0.04727376,-0.32236612,0.28569582,-0.23247576,0.17730674,-0.31042913,-0.22238834,0.08337835,0.0404716,0.0
3.7126977,-2.732182,0.23734987,-2.5464816,1.871068,-1.0925831,-0.88111037,-0.66689384,0.3919365,0.41969502,1.1035774,-0.7764922,0.56935066,-0.40990663,-0.39158526,-0.66690123,0.4027115,1.2804064,0.44581497,-0.0012674353,-0.1518131,-0.4155391,-0.7036895,0.5627427,0.055842265,0.91877127,-0.18725803,0.06992813,-0.15600441,-0.10079707,-0.01970544,-0.028897634,0.16973001,0.673192,-0.57165414,-0.42894724,0.114964,0.16226323,0.14914636,-0.5103843,0.5747902,0.094956785,0.007780807,-0.16332825,0.23597282,-0.14423339,-0.006715843,0.435026,-0.21001147,-0.20051816,0.0
2.526207,-2.7004552,0.31433538,-3.4549549,2.026109,-0.7256254,-0.8300101,-0.21536091,0.8132754,0.48164758,0.04616953,-0.5732743,0.5703956,-0.31327593,-0.9719809,-0.45770338,0.6254484,1.1332905,0.8181432,-0.21672505,0.052030236,0.031035937,-0.56419426,0.31572312,0.2132628,0.3868521,0.1861876,0.16921307,0.28058404,0.123514675,0.3308381,-0.39823,-0.26125607,0.124985166,-0.38510022,0.15236734,0.50348413,-0.20986423,0.07337208,0.0036158988,0.4392573,0.06996013,-0.45903602,0.2412163,0.06739918,0.07234162,-0.12670425,0.8121738,-0.11390208,0.41284296,0.0
5.346412,-0.6839614,3.2400744,1.2627927,-0.35830507,-1.1436199,1.3325474,-0.7027836,-1.4268714,1.3955102,-0.19200714,0.33549553,0.18779592,-0.04850368,0.6635879,-0.20444705,-0.20899884,-0.6515464,-0.7552344,0.3582225,0.10418318,0.12326921,0.12790556,-0.64246774,0.50060385,-0.38432375,0.36350036,-0.18177216,-0.44106358,0.07633636,-0.44644463,-0.22748096,0.5097839,-0.29884565,0.3639315,-0.31720105,-0.16721518,-0.08354336,0.037678473,-0.05780828,0.4418209,0.110609315,0.21624452,0.12764123,0.19651188,-0.14534917,0.093186386,0.011572432,0.9538641,0.3426632,0.0
4.424787,0.8038111,0.7268039,-3.5193083,1.7106042,-0.046689704,-2.4998155,1.1586201,-1.5516819,-0.16425997,1.2493782,-0.60909396,0.70025927,0.0073814327,-0.865031,1.0951796,-0.29122195,0.41249928,0.33721665,-0.026295194,-0.09855294,0.68312097,-0.18697628,-0.054979265,-0.77223325,-0.58240217,0.35806036,0.16303733,-0.5391482,-0.065872565,0.2062174,0.032169882,-0.47161618,-0.23790333,0.39492548,0.9687399,-0.15277235,0.33623746,0.1262032,0.34693357,-0.5845565,-0.5222819,-0.51852024,-0.5000926,0.4402811,0.34374055,-0.5647384,-0.36784798,-0.08235918,0.35376558,0.0
2.9984384,-0.7219308,-1.7631677,-0.17560084,0.6813163,-1.3876948,-1.2583466,0.96758246,0.3149379,-0.60367405,0.18773787,-1.3230189,-0.49784064,-1.0519011,0.4898888,-0.86479133,-1.0028156,0.5389461,-0.1734384,-0.10030482,-0.3112051,-0.8669223,0.5548443,-0.4236371,-0.22518395,0.14861532,-0.28945377,-0.67933303,-0.19490986,0.20668966,-0.054010324,0.15244223,-0.1618355,0.44139373,0.15849999,0.032137126,-0.11318087,0.45990306,-0.10473328,-0.5175722,0.18665172,-0.06587931,-0.12463981,-0.383495,-0.06766346,0.21053997,0.015993237,-0.13909306,-0.05001947,0.2299629,0.0
5.05343,-0.72722113,0.8971833,3.2296524,-1.5105171,-2.4472508,-2.1783657,-0.15704224,0.8911318,3.3764713,-0.13375539,0.118036434,1.787521,-1.9544632,-0.44529617,1.3385125,0.80245155,-0.47544143,-1.0757688,-0.44562685,-0.4364319,0.8614756,-0.33241132,0.44893005,0.6612519,-0.34692925,-0.50398684,0.24501269,0.27926764,0.3397814,-0.5960212,-0.56905234,0.15656623,-0.6000354,0.17891134,-0.11574807,-0.48668596,-1.2625434,-0.060892098,-0.09555939,-0.5446919,-0.518159,0.6248643,-0.54439944,-0.2316113,0.09584308,-0.27331683,-0.09445309,0.36228922,0.43761495,0.0
4.04405,0.08932145,0.07593347,-3.0245907,2.4235148,-0.45180067,-0.5811365,-0.17490469,-1.925504,-0.52175987,0.22042449,-0.3808619,0.23442541,-0.15466557,-0.596801,-0.7676508,0.3043121,0.15190046,0.427758,0.6632223,0.50254786,-0.065430604,0.28026852,0.83343935,0.6493651,0.03402007,-0.03917914,0.68072474,-0.37990764,-0.34046325,-0.016448691,-0.39137077,0.13109286,0.3107561,0.075400725,-0.14555116,0.44196057,0.20769025,0.48793447,0.07825492,-0.3029521,-0.45705858,-0.008556098,0.23730557,0.27992064,-0.0941931,0.22126897,-0.094185226,0.13143033,-0.07111251,0.0
4.34794,-0.15044789,0.5763551,-2.1330001,2.3664012,-0.12076738,0.6181162,1.4253306,-0.51697904,0.48462978,-0.33258408,0.12611242,-1.8737838,-0.53237456,-0.492551,-0.74849635,0.41456822,0.10935691,0.99155563,-0.5720931,0.35722995,0.5019115,-0.21729147,0.032272067,-0.02010182,-0.96849227,-0.62050366,0.14013898,-0.2227561,0.76717335,0.1534656,-0.13389489,0.21779934,-0.19523606,0.15361576,0.07300032,1.4569608,0.22295171,0.26798654,-0.35053328,-0.83884186,-0.4750443,0.09234797,0.016489772,-0.2611984,-0.6793202,0.09979662,0.2500826,0.69807816,0.29098785,0.0
-3.4170141,-1.1102124,2.485102,-0.7085359,0.78968465,0.55780256,-0.36537236,0.0072203404,-1.3166155,-1.1809777,-1.3504716,-1.2364422,-0.21143731,-1.2660668,0.11120802,-0.8502435,1.2638954,0.32816195,-0.0831193,0.68570256,-0.13999708,0.037012372,0.16983998,0.99025357,0.09446747,0.33900163,-0.63846123,0.28521916,-0.17533965,-0.00037855242,0.071673356,0.36358926,0.3937565,-0.72279495,0.19785702,-0.20388822,0.086745985,0.11994986,-0.6473851,0.1956115,-0.4593821,0.17059615,0.28872538,0.25339752,-0.17478094,-0.14576691,-0.5038586,-0.267758,-0.042513967,-0.14170927,0.0
5.044784,-1.252047,3.013604,-0.48723558,0.6440528,-1.3191845,2.2310712,-0.6970857,-0.7607586,0.8999441,-0.82496065,0.32637787,-0.13751748,0.8125468,0.73344994,-0.99810845,-0.054045424,0.10729516,-0.22549303,0.51975685,0.15965317,-0.386746,-0.28454867,-0.22032742,0.28874245,0.22732729,-0.015442893,0.086926386,0.59848154,0.41817912,-0.11089711,0.021682154,-0.22332115,0.09034932,-0.13509907,-0.0222764,-0.23664159,0.29024115,0.20177113,-0.35436663,-0.17676151,-0.3785855,-0.29232374,0.0015378079,-0.04394584,-0.083994545,-0.034829464,0.002526694,-0.10606125,-0.1457861,0.0
-1.5125961,3.6415052,4.179356,-1.3566642,1.420518,2.155735,-1.0080197,-0.5842658,2.5273232,0.23483932,0.36218566,1.1304462,0.45451963,-0.31211543,0.50536627,0.41034287,0.57285327,0.26116312,0.3519338,0.8910069,-0.053219765,-0.7791593,0.3921735,0.27509385,-0.40564844,-2.0304759,-0.23140281,-1.0499469,0.5984683,-0.90104234,-0.4257507,-0.55030096,-0.8282683,0.8402781,0.3577219,0.31126648,-0.36615932,0.76483524,0.9658469,0.926631,-0.5524713,-0.17887738,0.6429391,0.3807968,0.2474449,0.32160047,0.40993738,0.1625199,-0.6800204,0.54217696,0.0
-2.905202,-5.592302,1.8854034,0.98782796,0.4616056,0.5423439,-0.007931017,3.8003445,-0.7838989,1.2003064,0.42725042,-1.4375731,-0.8738283,0.3551836,0.32160643,1.3304296,0.92468226,0.02740862,0.7366806,-0.07522208,-0.5178772,-1.1354686,0.35713094,-0.45416823,0.61328703,-0.06701645,0.3477468,0.25432894,0.38053542,-0.9518457,0.9681489,-0.5983812,0.3610492,-0.087839,-0.30203885,-0.024397757,-0.39009914,0.29723614,0.20950049,-0.34664136,-0.76242524,1.0542134,-0.0997666,0.018831845,-1.0005574,-0.117460564,0.69982326,1.0686849,-0.50890535,-0.6269982,0.0
-0.44581458,0.015709067,-0.27494767,-1.6293982,3.3392565,-0.23049305,0.66751117,3.4741035,-1.2851353,-0.61477065,-0.4641007,-1.9173948,0.053850953,-0.8318107,0.058800094,0.2276428,1.1078271,-0.009965705,0.28076926,0.89636934,0.32584357,1.3185132,0.8668254,-0.40045103,-0.06289352,0.92278475,-0.79989105,-0.35171375,0.42625582,0.013012519,-0.21102992,0.33173874,0.21163352,-0.13369977,-0.1432124,0.013948335,0.24473594,-0.02197964,-0.44534823,0.351502,-0.29260597,0.468454,0.20983689,-0.5761813,-0.8477464,-0.5180371,-0.32804263,0.13016443,-0.2841727,-0.067070566,0.0
3.0595703,2.8855553,-2.049274,-1.3882138,-0.42942965,0.050253928,-2.0771093,0.40356898,-1.5481273,-0.04398822,-0.27532324,-0.058421273,-0.32213688,-0.15181322,-0.11254554,0.3181331,-0.06489391,0.9909629,-0.060712803,-0.50305843,-0.25825673,-0.67969567,0.28000942,-0.79961264,-0.29369277,0.036758974,-0.11267958,-0.6293075,0.09016001,0.06975021,0.1250095,-0.08425839,-0.03831621,-0.34066463,0.18013218,0.9065339,-1.0090798,0.32806626,0.32530195,-0.12393334,0.0056420024,0.17110649,-0.161756,-0.31538513,0.25833017,-0.1861348,0.19267273,-0.13450648,-0.28350297,0.21193779,0.0
3.0683978,-1.5696452,-0.51891184,3.0167718,-2.3097987,0.6967577,-1.226136,0.30066517,1.9384753,-1.3413295,-0.4232858,0.15979193,-0.5317958,-1.6674364,2.2067754,-0.5094797,-0.019777698,0.13832828,-0.6614284,1.123047,0.5297341,0.37867278,0.7406255,-0.24395908,-0.8257434,0.42699432,0.5473338,1.5700771,0.32907444,0.16524318,0.16500127,-0.22555155,-0.5378948,-0.6661931,0.091032445,0.014646169,0.53545004,-0.21162128,0.65767825,-0.29053643,0.5606165,0.7899231,-0.6799538,0.5377585,-0.13606843,-0.25996912,0.031773116,-0.04723947,0.14788468,-0.19638285,0.0
-2.3868504,2.8518717,3.6049874,-1.5465943,0.95365757,-0.020027686,-1.6061167,0.58860165,1.0248326,-1.1119808,-0.7847293,-0.60303,1.5174229,-0.36702955,0.6198834,-0.41770947,0.06510706,0.00865508,-0.9686092,0.06159061,0.75879204,0.07537366,0.52739996,-0.7285086,-0.46144587,-0.69055676,-0.8112414,-0.35691345,-0.29401803,-0.40174428,0.75306535,-0.3253381,0.1398435,-0.31110764,-0.31810626,-0.33435047,-0.2552949,0.8052167,-0.0775965,0.6421087,0.1816216,0.07288483,0.4319331,0.35455272,0.02716172,-0.38969693,-0.024522422,-0.16535552,0.045904055,-0.2108898,0.0
4.2766986,-2.0894783,0.60380715,-1.720503,1.262779,-0.22816245,0.057917375,-0.9189546,-0.64357466,0.4323161,0.981865,-0.5380732,0.6664582,-0.15154557,-0.020001262,-0.4741429,-0.19730917,0.8039032,-0.5368424,1.1028056,0.041590363,-0.5055228,-0.4008961,0.36019382,0.5038774,0.05153722,0.07083644,0.57741445,0.13415264,0.11202477,0.30911312,-0.21838439,0.79116714,0.55719936,0.1964468,-0.7442558,-0.170785,0.18652321,0.95461184,-0.6238416,-0.026714014,-0.20678024,0.3506287,0.1083142,-0.5902723,0.2506135,-0.14725575,0.13536772,-0.33687055,-0.05196122,0.0
-3.177806,-2.9051929,3.3040466,0.20535728,-1.0508398,0.45408878,-1.9687965,-0.83715177,-0.72966015,-0.2759821,-0.6148635,0.7033733,-1.0149319,-0.044832464,-0.84743035,-0.19370846,-0.13409247,0.77725065,-0.59219515,-0.3486759,-0.14217031,-0.026098553,0.43404487,0.16117091,-0.25828537,0.19840509,-0.36547926,0.18648922,-0.23690577,-0.12414135,-0.139149,0.498444,0.050311618,-0.3091694,0.34816697,-0.27027917,0.5134131,-0.037599467,-0.17441438,0.36931288,-0.5474911,0.12231074,0.17937267,0.013113334,-0.3952551,0.3211649,-0.122035846,-0.13886255,-0.03865492,0.108640194,0.0
-2.6162624,-5.341827,4.5291905,0.7199829,-1.5873276,-0.15121791,-1.918828,1.1341196,0.1903728,2.4215407,0.2845635,-0.23724678,-1.543403,0.7859943,-0.30647925,0.5670924,-0.13259721,0.46111572,0.41703743,-1.2417512,0.26695412,-0.8027387,0.53366333,-0.66078424,-0.097026914,1.2003331,0.66396666,0.06260835,0.19691639,-0.8226801,-0.21889332,-0.4864609,-0.075464234,-0.6278422,0.20635529,-0.4970369,0.14597712,0.39475447,0.4027567,0.21508315,-0.83485585,0.25098845,0.4343379,-0.07235626,0.12903394,-0.8625533,-0.2686633,-0.80390805,-0.20681792,-0.18050331,0.0
